29/03/2023 01:07,20.9 *C,69.8 %RH,3023 ppm
29/03/2023 01:08,20.9 *C,69.9 %RH,3021 ppm
29/03/2023 01:08,20.9 *C,69.9 %RH,3022 ppm
29/03/2023 01:08,20.8 *C,69.9 %RH,3023 ppm
29/03/2023 01:08,20.8 *C,69.9 %RH,3024 ppm
29/03/2023 01:08,20.8 *C,69.8 %RH,3023 ppm
29/03/2023 01:08,20.8 *C,69.9 %RH,3023 ppm
29/03/2023 01:09,20.8 *C,69.8 %RH,3023 ppm
29/03/2023 01:09,20.8 *C,69.9 %RH,3023 ppm
29/03/2023 01:09,20.8 *C,69.8 %RH,3021 ppm
29/03/2023 01:09,20.8 *C,69.8 %RH,3021 ppm
29/03/2023 01:09,20.8 *C,69.9 %RH,3019 ppm
29/03/2023 01:21,20.7 *C,70.0 %RH,3052 ppm
29/03/2023 01:22,20.7 *C,70.0 %RH,3052 ppm
29/03/2023 01:22,20.7 *C,70.1 %RH,3052 ppm
29/03/2023 01:22,20.8 *C,70.0 %RH,3051 ppm
29/03/2023 01:22,20.8 *C,70.0 %RH,3050 ppm
29/03/2023 01:22,20.8 *C,70.1 %RH,3049 ppm
29/03/2023 01:22,20.7 *C,70.0 %RH,3048 ppm
29/03/2023 01:23,20.7 *C,70.0 %RH,3048 ppm
29/03/2023 01:23,20.8 *C,70.0 %RH,3047 ppm
29/03/2023 01:23,20.8 *C,70.0 %RH,3048 ppm
29/03/2023 01:23,20.7 *C,70.0 %RH,3050 ppm
29/03/2023 01:23,20.7 *C,70.1 %RH,3049 ppm
29/03/2023 01:23,20.7 *C,70.0 %RH,3051 ppm
29/03/2023 01:24,20.8 *C,70.0 %RH,3051 ppm
29/03/2023 01:24,20.8 *C,70.0 %RH,3053 ppm
29/03/2023 01:24,20.7 *C,70.0 %RH,3053 ppm
29/03/2023 01:24,20.8 *C,70.0 %RH,3055 ppm
29/03/2023 01:24,20.8 *C,70.1 %RH,3055 ppm
29/03/2023 01:25,20.7 *C,70.0 %RH,3056 ppm
29/03/2023 01:25,20.7 *C,70.0 %RH,3056 ppm
29/03/2023 01:25,20.8 *C,70.0 %RH,3058 ppm
29/03/2023 01:25,20.7 *C,70.0 %RH,3057 ppm
29/03/2023 01:25,20.8 *C,70.0 %RH,3056 ppm
29/03/2023 01:25,20.8 *C,70.0 %RH,3056 ppm
29/03/2023 01:26,20.7 *C,70.0 %RH,3056 ppm
29/03/2023 01:26,20.7 *C,70.0 %RH,3056 ppm
29/03/2023 08:47,21.8 *C,50.3 %RH,813 ppm
29/03/2023 08:47,21.8 *C,50.6 %RH,812 ppm
29/03/2023 08:47,21.8 *C,50.8 %RH,812 ppm
29/03/2023 08:48,21.8 *C,50.9 %RH,812 ppm
29/03/2023 08:48,21.8 *C,51.1 %RH,811 ppm
29/03/2023 08:48,21.8 *C,51.2 %RH,811 ppm
29/03/2023 08:48,21.9 *C,51.3 %RH,811 ppm
29/03/2023 08:48,21.9 *C,51.4 %RH,810 ppm
29/03/2023 08:48,22.0 *C,51.5 %RH,810 ppm
29/03/2023 08:49,22.1 *C,51.6 %RH,810 ppm
29/03/2023 08:49,22.2 *C,51.6 %RH,811 ppm
29/03/2023 08:49,22.4 *C,51.6 %RH,816 ppm
29/03/2023 08:49,22.5 *C,51.7 %RH,816 ppm
29/03/2023 08:49,22.6 *C,51.7 %RH,815 ppm
29/03/2023 08:49,22.8 *C,51.8 %RH,818 ppm
29/03/2023 08:50,22.9 *C,51.8 %RH,821 ppm
29/03/2023 08:50,23.0 *C,51.8 %RH,823 ppm
29/03/2023 08:50,23.2 *C,51.8 %RH,822 ppm
29/03/2023 08:50,23.3 *C,51.8 %RH,822 ppm
29/03/2023 08:50,23.4 *C,51.8 %RH,821 ppm
29/03/2023 08:50,23.5 *C,51.8 %RH,822 ppm
29/03/2023 08:51,23.6 *C,51.7 %RH,822 ppm
29/03/2023 08:51,23.6 *C,51.7 %RH,822 ppm
29/03/2023 08:51,23.7 *C,51.7 %RH,823 ppm
29/03/2023 08:51,23.8 *C,51.7 %RH,827 ppm
29/03/2023 08:51,23.9 *C,51.6 %RH,826 ppm
29/03/2023 08:51,23.9 *C,51.6 %RH,826 ppm
29/03/2023 08:52,23.9 *C,51.2 %RH,824 ppm
29/03/2023 08:52,23.9 *C,51.0 %RH,824 ppm
29/03/2023 08:52,23.9 *C,50.7 %RH,823 ppm
29/03/2023 08:52,23.9 *C,50.6 %RH,824 ppm
29/03/2023 08:52,23.9 *C,50.3 %RH,824 ppm
29/03/2023 08:52,23.8 *C,50.2 %RH,825 ppm
29/03/2023 08:53,23.7 *C,50.3 %RH,826 ppm
29/03/2023 08:53,23.7 *C,50.3 %RH,825 ppm
29/03/2023 08:53,23.6 *C,50.3 %RH,823 ppm
29/03/2023 08:53,23.5 *C,50.3 %RH,821 ppm
29/03/2023 08:53,23.4 *C,50.1 %RH,821 ppm
29/03/2023 08:53,23.4 *C,50.1 %RH,819 ppm
29/03/2023 08:54,23.2 *C,49.9 %RH,818 ppm
29/03/2023 08:54,23.2 *C,49.9 %RH,814 ppm
29/03/2023 08:54,23.1 *C,49.9 %RH,811 ppm
29/03/2023 08:54,23.0 *C,49.8 %RH,808 ppm
29/03/2023 08:54,23.0 *C,49.8 %RH,806 ppm
29/03/2023 08:54,22.9 *C,50.0 %RH,803 ppm
29/03/2023 08:55,22.8 *C,50.1 %RH,800 ppm
29/03/2023 08:55,22.7 *C,50.1 %RH,796 ppm
29/03/2023 08:55,22.6 *C,50.3 %RH,793 ppm
29/03/2023 08:55,22.6 *C,50.3 %RH,790 ppm
29/03/2023 08:55,22.5 *C,50.4 %RH,789 ppm
29/03/2023 08:55,22.4 *C,50.6 %RH,786 ppm
